-----------------------Date: 2021/05/01 01:29:50-----------------------
[epoch:   1/1000, ite: 365, mixed ratio: 0.000000] train loss: 0.211765, unknown loss: 0.032143, tar: 0.010853 
[epoch: 224/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.083674, unknown loss: 0.010580, tar: 0.003028 
[epoch: 225/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.093563, unknown loss: 0.011852, tar: 0.003878 
[epoch: 226/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.088857, unknown loss: 0.011262, tar: 0.003477 
[epoch: 227/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.088352, unknown loss: 0.011099, tar: 0.003433 
[epoch: 228/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.088793, unknown loss: 0.011213, tar: 0.003527 
[epoch: 229/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.081650, unknown loss: 0.010363, tar: 0.002914 
[epoch: 230/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.082778, unknown loss: 0.010492, tar: 0.002993 
[epoch: 231/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.083872, unknown loss: 0.010759, tar: 0.003038 
[epoch: 232/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.086305, unknown loss: 0.010962, tar: 0.003205 
[epoch: 233/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.089391, unknown loss: 0.011219, tar: 0.003533 
[epoch: 234/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.094300, unknown loss: 0.011619, tar: 0.004008 
[epoch: 235/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.093041, unknown loss: 0.011794, tar: 0.003837 
[epoch: 236/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.096268, unknown loss: 0.012105, tar: 0.004138 
[epoch: 237/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.094192, unknown loss: 0.011527, tar: 0.003950 
[epoch: 238/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.086809, unknown loss: 0.010884, tar: 0.003262 
[epoch: 239/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.090213, unknown loss: 0.011077, tar: 0.003630 
[epoch: 240/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.083064, unknown loss: 0.010294, tar: 0.002998 
[epoch: 241/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.081379, unknown loss: 0.010308, tar: 0.002860 
[epoch: 242/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.088559, unknown loss: 0.011224, tar: 0.003423 
[epoch: 243/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.088173, unknown loss: 0.010912, tar: 0.003453 
[epoch: 244/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.089504, unknown loss: 0.011590, tar: 0.003370 
[epoch: 245/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.100011, unknown loss: 0.012754, tar: 0.004269 
[epoch: 246/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.088350, unknown loss: 0.011104, tar: 0.003349 
[epoch: 247/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.088083, unknown loss: 0.010940, tar: 0.003532 
[epoch: 248/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.082497, unknown loss: 0.010237, tar: 0.003052 
[epoch: 249/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.080850, unknown loss: 0.010304, tar: 0.002834 
[epoch: 250/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.083512, unknown loss: 0.010329, tar: 0.003180 
[epoch: 251/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.095636, unknown loss: 0.012553, tar: 0.003996 
[epoch: 252/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.090815, unknown loss: 0.011759, tar: 0.003513 
[epoch: 253/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.111433, unknown loss: 0.014295, tar: 0.005467 
[epoch: 254/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.100556, unknown loss: 0.012967, tar: 0.004263 
[epoch: 255/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.095741, unknown loss: 0.012518, tar: 0.003906 
[epoch: 256/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.098677, unknown loss: 0.012677, tar: 0.004203 
[epoch: 257/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.094323, unknown loss: 0.012295, tar: 0.003841 
[epoch: 258/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.091330, unknown loss: 0.011743, tar: 0.003573 
[epoch: 259/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.091614, unknown loss: 0.011848, tar: 0.003662 
[epoch: 260/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.089263, unknown loss: 0.011760, tar: 0.003319 
[epoch: 261/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.094728, unknown loss: 0.012138, tar: 0.003890 
[epoch: 262/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.090570, unknown loss: 0.011902, tar: 0.003490 
[epoch: 263/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.097589, unknown loss: 0.012615, tar: 0.004043 
[epoch: 264/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.094871, unknown loss: 0.012465, tar: 0.003712 
[epoch: 265/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.093367, unknown loss: 0.012075, tar: 0.003616 
[epoch: 266/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.090370, unknown loss: 0.011732, tar: 0.003474 
[epoch: 267/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.107804, unknown loss: 0.013253, tar: 0.005247 
[epoch: 268/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.098088, unknown loss: 0.012735, tar: 0.004096 
[epoch: 269/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.089332, unknown loss: 0.011706, tar: 0.003324 
[epoch: 270/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.095963, unknown loss: 0.012676, tar: 0.003933 
[epoch: 271/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.094145, unknown loss: 0.011975, tar: 0.003848 
[epoch: 272/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.098832, unknown loss: 0.012718, tar: 0.004331 
[epoch: 273/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.098029, unknown loss: 0.012747, tar: 0.004157 
[epoch: 274/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.089643, unknown loss: 0.011816, tar: 0.003369 
[epoch: 275/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.085438, unknown loss: 0.011076, tar: 0.003146 
[epoch: 276/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.084321, unknown loss: 0.011020, tar: 0.002996 
[epoch: 277/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.088212, unknown loss: 0.011431, tar: 0.003371 
[epoch: 278/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.090996, unknown loss: 0.011757, tar: 0.003606 
[epoch: 279/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.088603, unknown loss: 0.011574, tar: 0.003359 
[epoch: 280/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.090892, unknown loss: 0.011837, tar: 0.003582 
[epoch: 281/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.091825, unknown loss: 0.011551, tar: 0.003743 
[epoch: 282/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.108035, unknown loss: 0.013344, tar: 0.005032 
[epoch: 283/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.100632, unknown loss: 0.013293, tar: 0.004164 
[epoch: 284/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.091701, unknown loss: 0.011651, tar: 0.003616 
[epoch: 285/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.089559, unknown loss: 0.011661, tar: 0.003363 
[epoch: 286/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.090236, unknown loss: 0.011709, tar: 0.003451 
[epoch: 287/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.090404, unknown loss: 0.011911, tar: 0.003341 
[epoch: 288/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.085954, unknown loss: 0.011017, tar: 0.003223 
[epoch: 289/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.085285, unknown loss: 0.011109, tar: 0.003056 
[epoch: 290/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.088757, unknown loss: 0.011608, tar: 0.003323 
[epoch: 291/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.091719, unknown loss: 0.011872, tar: 0.003723 
[epoch: 292/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.117778, unknown loss: 0.013987, tar: 0.006113 
[epoch: 293/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.091024, unknown loss: 0.011673, tar: 0.003478 
[epoch: 294/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.087549, unknown loss: 0.011303, tar: 0.003277 
[epoch: 295/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.087003, unknown loss: 0.011481, tar: 0.003148 
[epoch: 296/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.083336, unknown loss: 0.010694, tar: 0.003006 
[epoch: 297/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.090872, unknown loss: 0.011811, tar: 0.003516 
[epoch: 298/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.084375, unknown loss: 0.010871, tar: 0.003092 
[epoch: 299/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.086630, unknown loss: 0.011175, tar: 0.003256 
[epoch: 300/1000, ite: 365, mixed ratio: 0.500000] train loss: 0.087844, unknown loss: 0.011416, tar: 0.003338 
[epoch: 301/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.117876, unknown loss: 0.014824, tar: 0.005788 
[epoch: 302/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.104183, unknown loss: 0.013719, tar: 0.004489 
[epoch: 303/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.115711, unknown loss: 0.015252, tar: 0.005390 
[epoch: 304/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.099039, unknown loss: 0.013032, tar: 0.003970 
[epoch: 305/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.097301, unknown loss: 0.013012, tar: 0.003891 
[epoch: 306/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.090896, unknown loss: 0.012078, tar: 0.003436 
[epoch: 307/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.100241, unknown loss: 0.013576, tar: 0.004129 
[epoch: 308/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.091751, unknown loss: 0.012363, tar: 0.003440 
[epoch: 309/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.093605, unknown loss: 0.012639, tar: 0.003576 
[epoch: 310/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.098382, unknown loss: 0.013042, tar: 0.004002 
[epoch: 311/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.092253, unknown loss: 0.012140, tar: 0.003621 
[epoch: 312/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.105341, unknown loss: 0.014256, tar: 0.004387 
[epoch: 313/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.125343, unknown loss: 0.015795, tar: 0.006545 
[epoch: 314/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.100642, unknown loss: 0.013109, tar: 0.004108 
[epoch: 315/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.100704, unknown loss: 0.013197, tar: 0.004234 
[epoch: 316/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.109322, unknown loss: 0.014229, tar: 0.005071 
[epoch: 317/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.097573, unknown loss: 0.013250, tar: 0.003818 
[epoch: 318/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.092575, unknown loss: 0.012270, tar: 0.003597 
[epoch: 319/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.097931, unknown loss: 0.013450, tar: 0.003860 
[epoch: 320/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.092472, unknown loss: 0.012458, tar: 0.003524 
[epoch: 321/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.092681, unknown loss: 0.012422, tar: 0.003465 
[epoch: 322/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.089478, unknown loss: 0.011755, tar: 0.003373 
[epoch: 323/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.090794, unknown loss: 0.011968, tar: 0.003517 
[epoch: 324/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.100446, unknown loss: 0.013312, tar: 0.004131 
[epoch: 325/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.107263, unknown loss: 0.013995, tar: 0.004852 
[epoch: 326/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.102637, unknown loss: 0.013508, tar: 0.004304 
[epoch: 327/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.114835, unknown loss: 0.014495, tar: 0.005540 
[epoch: 328/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.093188, unknown loss: 0.012177, tar: 0.003505 
[epoch: 329/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.094895, unknown loss: 0.012597, tar: 0.003721 
[epoch: 330/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.094141, unknown loss: 0.012697, tar: 0.003600 
[epoch: 331/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.092159, unknown loss: 0.012214, tar: 0.003517 
[epoch: 332/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.099778, unknown loss: 0.013095, tar: 0.004140 
[epoch: 333/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.093360, unknown loss: 0.012488, tar: 0.003586 
[epoch: 334/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.090227, unknown loss: 0.012149, tar: 0.003331 
[epoch: 335/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.089152, unknown loss: 0.011634, tar: 0.003401 
[epoch: 336/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.088548, unknown loss: 0.011922, tar: 0.003255 
[epoch: 337/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.096498, unknown loss: 0.012717, tar: 0.003917 
[epoch: 338/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.094233, unknown loss: 0.012510, tar: 0.003743 
[epoch: 339/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.089095, unknown loss: 0.011826, tar: 0.003331 
[epoch: 340/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.087304, unknown loss: 0.011590, tar: 0.003206 
[epoch: 341/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.089139, unknown loss: 0.011700, tar: 0.003381 
[epoch: 342/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.097439, unknown loss: 0.012950, tar: 0.003902 
[epoch: 343/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.094699, unknown loss: 0.012475, tar: 0.003758 
[epoch: 344/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.101616, unknown loss: 0.013581, tar: 0.004247 
[epoch: 345/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.096487, unknown loss: 0.012701, tar: 0.003891 
[epoch: 346/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.093114, unknown loss: 0.012005, tar: 0.003701 
[epoch: 347/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.094034, unknown loss: 0.012665, tar: 0.003596 
[epoch: 348/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.095570, unknown loss: 0.012415, tar: 0.003878 
[epoch: 349/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.089901, unknown loss: 0.011894, tar: 0.003403 
[epoch: 350/1000, ite: 365, mixed ratio: 0.600000] train loss: 0.087963, unknown loss: 0.011764, tar: 0.003228 
[epoch: 351/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.127708, unknown loss: 0.016501, tar: 0.006629 
[epoch: 352/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.112446, unknown loss: 0.015323, tar: 0.004871 
[epoch: 353/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.101058, unknown loss: 0.013912, tar: 0.004119 
[epoch: 354/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.098108, unknown loss: 0.013412, tar: 0.003883 
[epoch: 355/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.096758, unknown loss: 0.013251, tar: 0.003794 
[epoch: 356/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.097785, unknown loss: 0.013579, tar: 0.003856 
[epoch: 357/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.093369, unknown loss: 0.012673, tar: 0.003579 
[epoch: 358/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.099098, unknown loss: 0.013448, tar: 0.004030 
[epoch: 359/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.093839, unknown loss: 0.012973, tar: 0.003575 
[epoch: 360/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.097105, unknown loss: 0.013535, tar: 0.003864 
[epoch: 361/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.118031, unknown loss: 0.015417, tar: 0.005714 
[epoch: 362/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.100966, unknown loss: 0.013608, tar: 0.004100 
[epoch: 363/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.096200, unknown loss: 0.013045, tar: 0.003757 
[epoch: 364/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.096865, unknown loss: 0.013222, tar: 0.003767 
[epoch: 365/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.099608, unknown loss: 0.013681, tar: 0.003952 
[epoch: 366/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.097285, unknown loss: 0.013359, tar: 0.003762 
[epoch: 367/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.096233, unknown loss: 0.013511, tar: 0.003649 
[epoch: 368/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.090750, unknown loss: 0.012361, tar: 0.003393 
[epoch: 369/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.096753, unknown loss: 0.013329, tar: 0.003820 
[epoch: 370/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.098233, unknown loss: 0.013485, tar: 0.003805 
[epoch: 371/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.106456, unknown loss: 0.014408, tar: 0.004501 
[epoch: 372/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.094184, unknown loss: 0.012767, tar: 0.003623 
[epoch: 373/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.092943, unknown loss: 0.012732, tar: 0.003541 
[epoch: 374/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.096043, unknown loss: 0.013309, tar: 0.003664 
[epoch: 375/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.093596, unknown loss: 0.012603, tar: 0.003714 
[epoch: 376/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.096839, unknown loss: 0.013226, tar: 0.003838 
[epoch: 377/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.093248, unknown loss: 0.012737, tar: 0.003531 
[epoch: 378/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.095028, unknown loss: 0.012836, tar: 0.003805 
[epoch: 379/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.104746, unknown loss: 0.013917, tar: 0.004589 
[epoch: 380/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.110391, unknown loss: 0.014429, tar: 0.005022 
[epoch: 381/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.094923, unknown loss: 0.013082, tar: 0.003666 
[epoch: 382/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.091949, unknown loss: 0.012561, tar: 0.003459 
[epoch: 383/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.091110, unknown loss: 0.012346, tar: 0.003493 
[epoch: 384/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.093792, unknown loss: 0.013135, tar: 0.003550 
[epoch: 385/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.094218, unknown loss: 0.013187, tar: 0.003562 
[epoch: 386/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.092014, unknown loss: 0.012726, tar: 0.003462 
[epoch: 387/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.093756, unknown loss: 0.012804, tar: 0.003672 
[epoch: 388/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.092154, unknown loss: 0.012567, tar: 0.003537 
[epoch: 389/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.092637, unknown loss: 0.012848, tar: 0.003480 
[epoch: 390/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.097149, unknown loss: 0.013083, tar: 0.003928 
[epoch: 391/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.106616, unknown loss: 0.013754, tar: 0.004849 
[epoch: 392/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.101605, unknown loss: 0.013746, tar: 0.004169 
[epoch: 393/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.102823, unknown loss: 0.013831, tar: 0.004300 
[epoch: 394/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.092562, unknown loss: 0.012694, tar: 0.003480 
[epoch: 395/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.093843, unknown loss: 0.013001, tar: 0.003587 
[epoch: 396/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.090952, unknown loss: 0.012503, tar: 0.003404 
[epoch: 397/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.089197, unknown loss: 0.012213, tar: 0.003314 
[epoch: 398/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.088039, unknown loss: 0.011922, tar: 0.003234 
[epoch: 399/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.088286, unknown loss: 0.011867, tar: 0.003370 
[epoch: 400/1000, ite: 365, mixed ratio: 0.700000] train loss: 0.094784, unknown loss: 0.012905, tar: 0.003774 
[epoch: 401/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.107567, unknown loss: 0.014663, tar: 0.004741 
[epoch: 402/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.100142, unknown loss: 0.014108, tar: 0.003981 
[epoch: 403/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.096946, unknown loss: 0.013720, tar: 0.003728 
[epoch: 404/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.097750, unknown loss: 0.013923, tar: 0.003774 
[epoch: 405/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.103657, unknown loss: 0.014500, tar: 0.004286 
[epoch: 406/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.108044, unknown loss: 0.015259, tar: 0.004319 
[epoch: 407/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.099832, unknown loss: 0.014062, tar: 0.003929 
[epoch: 408/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.112536, unknown loss: 0.015389, tar: 0.004735 
[epoch: 409/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.105676, unknown loss: 0.014896, tar: 0.004269 
[epoch: 410/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.097968, unknown loss: 0.013836, tar: 0.003763 
[epoch: 411/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.096590, unknown loss: 0.013601, tar: 0.003664 
[epoch: 412/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.098947, unknown loss: 0.013874, tar: 0.003936 
[epoch: 413/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.098276, unknown loss: 0.014040, tar: 0.003847 
[epoch: 414/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.095995, unknown loss: 0.013638, tar: 0.003650 
[epoch: 415/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.098023, unknown loss: 0.013388, tar: 0.004029 
[epoch: 416/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.096473, unknown loss: 0.013822, tar: 0.003627 
[epoch: 417/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.104980, unknown loss: 0.014817, tar: 0.004394 
[epoch: 418/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.097937, unknown loss: 0.013441, tar: 0.004040 
[epoch: 419/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.097069, unknown loss: 0.013608, tar: 0.003765 
[epoch: 420/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.101050, unknown loss: 0.013917, tar: 0.004027 
[epoch: 421/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.098676, unknown loss: 0.014013, tar: 0.003822 
[epoch: 422/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.100515, unknown loss: 0.014208, tar: 0.003997 
[epoch: 423/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.095547, unknown loss: 0.013583, tar: 0.003723 
[epoch: 424/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.104590, unknown loss: 0.014714, tar: 0.004304 
[epoch: 425/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.098186, unknown loss: 0.013830, tar: 0.003801 
[epoch: 426/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.100889, unknown loss: 0.014232, tar: 0.004003 
[epoch: 427/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.095824, unknown loss: 0.013438, tar: 0.003708 
[epoch: 428/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.097114, unknown loss: 0.013863, tar: 0.003719 
[epoch: 429/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.093396, unknown loss: 0.013205, tar: 0.003553 
[epoch: 430/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.094638, unknown loss: 0.013449, tar: 0.003604 
[epoch: 431/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.092471, unknown loss: 0.012921, tar: 0.003535 
[epoch: 432/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.093721, unknown loss: 0.013115, tar: 0.003584 
[epoch: 433/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.094562, unknown loss: 0.013406, tar: 0.003585 
[epoch: 434/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.093847, unknown loss: 0.013169, tar: 0.003609 
[epoch: 435/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.095046, unknown loss: 0.013465, tar: 0.003621 
[epoch: 436/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.093307, unknown loss: 0.013059, tar: 0.003595 
[epoch: 437/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.102212, unknown loss: 0.014202, tar: 0.004229 
[epoch: 438/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.125025, unknown loss: 0.016009, tar: 0.006667 
[epoch: 439/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.098324, unknown loss: 0.013820, tar: 0.003868 
[epoch: 440/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.094430, unknown loss: 0.013362, tar: 0.003517 
[epoch: 441/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.093029, unknown loss: 0.012954, tar: 0.003576 
[epoch: 442/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.091497, unknown loss: 0.012689, tar: 0.003468 
[epoch: 443/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.095538, unknown loss: 0.013395, tar: 0.003750 
[epoch: 444/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.093571, unknown loss: 0.013119, tar: 0.003576 
[epoch: 445/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.093464, unknown loss: 0.013171, tar: 0.003591 
[epoch: 446/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.090653, unknown loss: 0.012497, tar: 0.003524 
[epoch: 447/1000, ite: 365, mixed ratio: 0.800000] train loss: 0.093811, unknown loss: 0.013345, tar: 0.003534 
